name	score	history	fairness	accepts	running	rejects	max_instance
playerVirtual83	1.66	5	1	1	0	0	30
playerVirtual84	1.33	5	1	1	1	0	30
playerVirtual85	1.66	5	1	1	0	0	30
playerVirtual86	1.33	5	1	1	1	0	30
playerVirtual87	1.33	5	1	1	1	0	30
playerVirtual88	1.66	5	1	1	1	0	30
playerVirtual89	1.33	5	1	1	0	0	30
playerVirtual90	1.66	5	1	1	0	0	30
playerVirtual91	2.99	6	1	2	1	0	30
playerVirtual92	2.99	6	1	2	2	0	30
playerVirtual93	3.32	6	1	2	1	0	30
playerVirtual94	2.99	6	1	2	2	0	30
playerVirtual95	1.33	5	1	1	1	0	30
playerVirtual96	3.32	6	1	2	0	0	30
playerVirtual97	1.33	5	1	1	1	0	30
playerVirtual98	1.66	5	1	1	0	0	30
playerVirtual99	1.33	5	1	1	0	0	30
name	score	history	fairness	accepts	running	rejects	max_instance
playerVirtual0	3.65	7	1	2	2	0	30
playerVirtual1	3.98	7	1	2	1	0	30
playerVirtual2	3.98	7	1	2	1	0	30
playerVirtual3	3.65	7	1	2	0	0	30
playerVirtual4	3.32	7	1	2	2	0	30
playerVirtual5	3.32	7	1	2	1	0	30
playerVirtual6	3.65	7	1	2	1	0	30
playerVirtual7	2.99	7	1	2	1	0	30
playerVirtual8	3.32	7	1	2	1	0	30
playerVirtual9	3.32	7	1	2	0	0	30
playerVirtual10	2.99	7	1	2	0	0	30
playerVirtual11	3.32	7	1	2	1	0	30
playerVirtual12	3.32	7	1	2	1	0	30
playerVirtual13	3.65	7	1	2	0	0	30
playerVirtual14	3.65	7	1	2	0	0	30
playerVirtual15	3.98	7	1	2	0	0	30
playerVirtual16	3.65	7	1	2	1	0	30
playerVirtual17	2.99	7	1	2	2	0	30
playerVirtual18	2.66	7	1	2	2	0	30
playerVirtual19	3.32	7	1	2	1	0	30
playerVirtual20	2.99	7	1	2	2	0	30
playerVirtual21	3.65	7	1	2	1	0	30
playerVirtual22	3.32	7	1	2	1	0	30
playerVirtual23	3.65	7	1	2	0	0	30
playerVirtual24	3.65	7	1	2	1	0	30
playerVirtual25	3.32	7	1	2	1	0	30
playerVirtual26	3.65	7	1	2	1	0	30
playerVirtual27	3.32	7	1	2	0	0	30
playerVirtual28	3.65	7	1	2	0	0	30
playerVirtual29	2.66	7	1	2	2	0	30
playerVirtual30	3.98	7	1	2	1	0	30
playerVirtual31	3.65	7	1	2	1	0	30
playerVirtual32	3.32	7	1	2	1	0	30
playerVirtual33	3.65	7	1	2	1	0	30
playerVirtual34	3.98	7	1	2	1	0	30
playerVirtual35	3.32	7	1	2	1	0	30
playerVirtual36	3.32	7	1	2	1	0	30
playerVirtual37	3.32	7	1	2	1	0	30
playerVirtual38	2.66	7	1	2	2	0	30
playerVirtual39	3.98	7	1	2	1	0	30
playerVirtual40	3.98	7	1	2	2	0	30
playerVirtual41	1.99	6	1	2	2	0	30
playerVirtual42	1.33	6	1	2	1	0	30
playerVirtual43	1.33	6	1	2	1	0	30
playerVirtual44	1.66	6	1	2	1	0	30
playerVirtual45	1.66	6	1	2	2	0	30
playerVirtual46	1.33	6	1	2	1	0	30
playerVirtual47	1.66	6	1	2	2	0	30
playerVirtual48	1.66	6	1	2	2	0	30
playerVirtual49	1.66	6	1	2	2	0	30
playerVirtual50	1.66	6	1	2	2	0	30
playerVirtual51	1.66	6	1	2	2	0	30
playerVirtual52	1.66	6	1	2	2	0	30
playerVirtual53	1.66	6	1	2	1	0	30
playerVirtual54	1.33	6	1	2	1	0	30
playerVirtual55	1.33	6	1	2	2	0	30
playerVirtual56	1.33	6	1	2	1	0	30
playerVirtual57	1.99	6	1	2	2	0	30
playerVirtual58	1.66	6	1	2	1	0	30
playerVirtual59	1.66	6	1	2	1	0	30
playerVirtual60	1.33	6	1	2	2	0	30
playerVirtual61	1.33	6	1	2	2	0	30
playerVirtual62	1.66	6	1	2	2	0	30
playerVirtual63	1.66	6	1	1	0	0	30
playerVirtual64	1.33	6	1	1	1	0	30
playerVirtual65	1.33	6	1	1	1	0	30
playerVirtual66	1.66	6	1	1	1	0	30
playerVirtual67	1.66	6	1	1	1	0	30
playerVirtual68	1.66	6	1	1	1	0	30
playerVirtual69	1.33	6	1	1	1	0	30
playerVirtual70	1.66	6	1	1	1	0	30
playerVirtual71	1.33	6	1	1	0	0	30
playerVirtual72	1.66	6	1	1	1	0	30
playerVirtual73	1.33	6	1	1	1	0	30
playerVirtual74	1.66	6	1	1	0	0	30
playerVirtual75	1.66	6	1	1	1	0	30
playerVirtual76	1.66	6	1	1	0	0	30
playerVirtual77	1.66	6	1	1	0	0	30
playerVirtual78	1.66	6	1	1	1	0	30
playerVirtual79	1.33	6	1	1	0	0	30
playerVirtual80	1.33	6	1	1	1	0	30
playerVirtual81	1.66	6	1	1	0	0	30
playerVirtual82	1.33	6	1	1	0	0	30
playerVirtual83	1.66	6	1	1	0	0	30
playerVirtual84	1.33	6	1	1	1	0	30
playerVirtual85	1.66	6	1	1	0	0	30
playerVirtual86	1.33	6	1	1	1	0	30
playerVirtual87	1.33	6	1	1	1	0	30
playerVirtual88	1.66	6	1	1	1	0	30
playerVirtual89	1.33	6	1	1	0	0	30
playerVirtual90	1.66	6	1	1	0	0	30
playerVirtual91	2.99	7	1	2	1	0	30
playerVirtual92	2.99	7	1	2	2	0	30
playerVirtual93	3.32	7	1	2	1	0	30
playerVirtual94	2.99	7	1	2	2	0	30
playerVirtual95	1.33	6	1	1	1	0	30
playerVirtual96	3.32	7	1	2	0	0	30
playerVirtual97	1.33	6	1	1	0	0	30
playerVirtual98	1.66	6	1	1	0	0	30
playerVirtual99	1.33	6	1	1	0	0	30
name	score	history	fairness	accepts	running	rejects	max_instance
playerVirtual0	3.65	8	1	2	2	0	30
playerVirtual1	3.98	8	1	2	1	0	30
playerVirtual2	3.98	8	1	2	1	0	30
playerVirtual3	3.65	8	1	2	0	0	30
playerVirtual4	3.32	8	1	2	2	0	30
playerVirtual5	3.32	8	1	2	1	0	30
playerVirtual6	3.65	8	1	2	1	0	30
playerVirtual7	2.99	8	1	2	1	0	30
playerVirtual8	3.32	8	1	2	1	0	30
playerVirtual9	3.32	8	1	2	0	0	30
playerVirtual10	2.99	8	1	2	0	0	30
playerVirtual11	3.32	8	1	2	1	0	30
playerVirtual12	3.32	8	1	2	1	0	30
playerVirtual13	3.65	8	1	2	0	0	30
playerVirtual14	3.65	8	1	2	0	0	30
playerVirtual15	3.98	8	1	2	0	0	30
playerVirtual16	3.65	8	1	2	1	0	30
playerVirtual17	2.99	8	1	2	2	0	30
playerVirtual18	2.66	8	1	2	2	0	30
playerVirtual19	3.32	8	1	2	1	0	30
playerVirtual20	2.99	8	1	2	2	0	30
playerVirtual21	3.65	8	1	2	1	0	30
playerVirtual22	3.32	8	1	2	1	0	30
playerVirtual23	3.65	8	1	2	0	0	30
playerVirtual24	3.65	8	1	2	1	0	30
playerVirtual25	3.32	8	1	2	1	0	30
playerVirtual26	3.65	8	1	2	1	0	30
playerVirtual27	3.32	8	1	2	0	0	30
playerVirtual28	3.65	8	1	2	0	0	30
playerVirtual29	2.66	8	1	2	2	0	30
playerVirtual30	3.98	8	1	2	1	0	30
playerVirtual31	3.65	8	1	2	1	0	30
playerVirtual32	3.32	8	1	2	1	0	30
playerVirtual33	3.65	8	1	2	1	0	30
playerVirtual34	3.98	8	1	2	1	0	30
playerVirtual35	3.32	8	1	2	1	0	30
playerVirtual36	3.32	8	1	2	1	0	30
playerVirtual37	3.32	8	1	2	1	0	30
playerVirtual38	2.66	8	1	2	2	0	30
playerVirtual39	3.98	8	1	2	1	0	30
playerVirtual40	3.98	8	1	2	1	0	30
playerVirtual41	3.98	8	1	2	1	0	30
playerVirtual42	2.66	8	1	2	1	0	30
playerVirtual43	3.32	8	1	2	0	0	30
playerVirtual44	3.32	8	1	2	0	0	30
playerVirtual45	3.32	8	1	2	1	0	30
playerVirtual46	3.32	8	1	2	0	0	30
playerVirtual47	3.65	8	1	2	1	0	30
playerVirtual48	3.32	8	1	2	2	0	30
playerVirtual49	3.65	8	1	2	1	0	30
playerVirtual50	3.65	8	1	2	1	0	30
playerVirtual51	3.65	8	1	2	2	0	30
playerVirtual52	3.32	8	1	2	2	0	30
playerVirtual53	2.99	8	1	2	1	0	30
playerVirtual54	3.32	8	1	2	1	0	30
playerVirtual55	3.32	8	1	2	2	0	30
playerVirtual56	3.32	8	1	2	1	0	30
playerVirtual57	3.98	8	1	2	2	0	30
playerVirtual58	2.99	8	1	2	1	0	30
playerVirtual59	3.65	8	1	2	1	0	30
playerVirtual60	3.32	8	1	2	2	0	30
playerVirtual61	3.32	8	1	2	2	0	30
playerVirtual62	3.65	8	1	2	2	0	30
playerVirtual63	1.66	7	1	2	1	0	30
playerVirtual64	1.33	7	1	2	1	0	30
playerVirtual65	1.33	7	1	2	2	0	30
playerVirtual66	1.66	7	1	2	2	0	30
playerVirtual67	1.66	7	1	2	2	0	30
playerVirtual68	1.66	7	1	2	2	0	30
playerVirtual69	1.33	7	1	2	2	0	30
playerVirtual70	1.66	7	1	2	2	0	30
playerVirtual71	1.33	7	1	2	1	0	30
playerVirtual72	1.66	7	1	2	1	0	30
playerVirtual73	1.33	7	1	2	2	0	30
playerVirtual74	1.66	7	1	2	1	0	30
playerVirtual75	1.66	7	1	2	2	0	30
playerVirtual76	1.66	7	1	2	1	0	30
playerVirtual77	1.66	7	1	2	1	0	30
playerVirtual78	1.66	7	1	2	2	0	30
playerVirtual79	1.33	7	1	2	1	0	30
playerVirtual80	1.33	7	1	2	2	0	30
playerVirtual81	1.66	7	1	2	1	0	30
playerVirtual82	1.33	7	1	2	1	0	30
playerVirtual83	1.66	7	1	2	1	0	30
playerVirtual84	1.33	7	1	2	2	0	30
playerVirtual85	1.66	7	1	1	0	0	30
playerVirtual86	1.33	7	1	1	1	0	30
playerVirtual87	1.33	7	1	1	1	0	30
playerVirtual88	1.66	7	1	1	1	0	30
playerVirtual89	1.33	7	1	1	0	0	30
playerVirtual90	1.66	7	1	1	0	0	30
playerVirtual91	2.99	8	1	2	1	0	30
playerVirtual92	2.99	8	1	2	2	0	30
playerVirtual93	3.32	8	1	2	1	0	30
playerVirtual94	2.99	8	1	2	2	0	30
playerVirtual95	1.33	7	1	1	1	0	30
playerVirtual96	3.32	8	1	2	0	0	30
playerVirtual97	1.33	7	1	1	0	0	30
playerVirtual98	1.66	7	1	1	0	0	30
playerVirtual99	1.33	7	1	1	0	0	30
name	score	history	fairness	accepts	running	rejects	max_instance
playerVirtual0	3.65	9	1	2	2	0	30
playerVirtual1	3.98	9	1	2	1	0	30
playerVirtual2	3.98	9	1	2	1	0	30
playerVirtual3	3.65	9	1	2	0	0	30
playerVirtual4	3.32	9	1	2	2	0	30
playerVirtual5	3.32	9	1	2	1	0	30
playerVirtual6	3.65	9	1	2	1	0	30
playerVirtual7	2.99	9	1	2	1	0	30
playerVirtual8	3.32	9	1	2	1	0	30
playerVirtual9	3.32	9	1	2	0	0	30
playerVirtual10	2.99	9	1	2	0	0	30
playerVirtual11	3.32	9	1	2	1	0	30
playerVirtual12	3.32	9	1	2	1	0	30
playerVirtual13	3.65	9	1	2	0	0	30
playerVirtual14	3.65	9	1	2	0	0	30
playerVirtual15	3.98	9	1	2	0	0	30
playerVirtual16	3.65	9	1	2	1	0	30
playerVirtual17	2.99	9	1	2	2	0	30
playerVirtual18	2.66	9	1	2	2	0	30
playerVirtual19	3.32	9	1	2	1	0	30
playerVirtual20	2.99	9	1	2	2	0	30
playerVirtual21	3.65	9	1	2	1	0	30
playerVirtual22	3.32	9	1	2	1	0	30
playerVirtual23	3.65	9	1	2	0	0	30
playerVirtual24	3.65	9	1	2	1	0	30
playerVirtual25	3.32	9	1	2	1	0	30
playerVirtual26	3.65	9	1	2	1	0	30
playerVirtual27	3.32	9	1	2	0	0	30
playerVirtual28	3.65	9	1	2	0	0	30
playerVirtual29	2.66	9	1	2	2	0	30
playerVirtual30	3.98	9	1	2	1	0	30
playerVirtual31	3.65	9	1	2	1	0	30
playerVirtual32	3.32	9	1	2	1	0	30
playerVirtual33	3.65	9	1	2	1	0	30
playerVirtual34	3.98	9	1	2	1	0	30
playerVirtual35	3.32	9	1	2	1	0	30
playerVirtual36	3.32	9	1	2	1	0	30
playerVirtual37	3.32	9	1	2	1	0	30
playerVirtual38	2.66	9	1	2	2	0	30
playerVirtual39	3.98	9	1	2	1	0	30
playerVirtual40	3.98	9	1	2	1	0	30
playerVirtual41	3.98	9	1	2	1	0	30
playerVirtual42	2.66	9	1	2	0	0	30
playerVirtual43	3.32	9	1	2	0	0	30
playerVirtual44	3.32	9	1	2	0	0	30
playerVirtual45	3.32	9	1	2	1	0	30
playerVirtual46	3.32	9	1	2	0	0	30
playerVirtual47	3.65	9	1	2	1	0	30
playerVirtual48	3.32	9	1	2	2	0	30
playerVirtual49	3.65	9	1	2	1	0	30
playerVirtual50	3.65	9	1	2	1	0	30
playerVirtual51	3.65	9	1	2	2	0	30
playerVirtual52	3.32	9	1	2	2	0	30
playerVirtual53	2.99	9	1	2	1	0	30
playerVirtual54	3.32	9	1	2	0	0	30
playerVirtual55	3.32	9	1	2	1	0	30
playerVirtual56	3.32	9	1	2	0	0	30
playerVirtual57	3.98	9	1	2	1	0	30
playerVirtual58	2.99	9	1	2	1	0	30
playerVirtual59	3.65	9	1	2	0	0	30
playerVirtual60	3.32	9	1	2	2	0	30
playerVirtual61	3.32	9	1	2	2	0	30
playerVirtual62	3.65	9	1	2	2	0	30
playerVirtual63	3.65	9	1	2	0	0	30
playerVirtual64	3.32	9	1	2	1	0	30
playerVirtual65	2.66	9	1	2	2	0	30
playerVirtual66	3.32	9	1	2	1	0	30
playerVirtual67	3.65	9	1	2	2	0	30
playerVirtual68	3.32	9	1	2	2	0	30
playerVirtual69	2.99	9	1	2	2	0	30
playerVirtual70	3.65	9	1	2	2	0	30
playerVirtual71	3.32	9	1	2	1	0	30
playerVirtual72	3.65	9	1	2	1	0	30
playerVirtual73	3.32	9	1	2	2	0	30
playerVirtual74	3.65	9	1	2	1	0	30
playerVirtual75	3.65	9	1	2	2	0	30
playerVirtual76	3.65	9	1	2	1	0	30
playerVirtual77	2.99	9	1	2	1	0	30
playerVirtual78	3.32	9	1	2	2	0	30
playerVirtual79	3.32	9	1	2	1	0	30
playerVirtual80	3.32	9	1	2	2	0	30
playerVirtual81	2.99	9	1	2	1	0	30
playerVirtual82	2.66	9	1	2	1	0	30
playerVirtual83	3.65	9	1	2	1	0	30
playerVirtual84	2.99	9	1	2	2	0	30
playerVirtual85	1.66	8	1	2	1	0	30
playerVirtual86	1.33	8	1	2	1	0	30
playerVirtual87	1.33	8	1	2	2	0	30
playerVirtual88	1.66	8	1	2	2	0	30
playerVirtual89	1.33	8	1	2	1	0	30
playerVirtual90	1.66	8	1	2	0	0	30
playerVirtual91	2.99	9	1	2	1	0	30
playerVirtual92	4.98	9	1	3	3	0	30
playerVirtual93	3.32	9	1	2	1	0	30
playerVirtual94	2.99	9	1	2	2	0	30
playerVirtual95	1.33	8	1	2	2	0	30
playerVirtual96	3.32	9	1	2	0	0	30
playerVirtual97	1.33	8	1	2	1	0	30
playerVirtual98	1.66	8	1	2	1	0	30
playerVirtual99	1.33	8	1	2	1	0	30
name	score	history	fairness	accepts	running	rejects	max_instance
playerVirtual0	3.65	9	1	3	3	0	30
playerVirtual1	3.98	9	1	3	1	0	30
playerVirtual2	3.98	9	1	2	1	0	30
playerVirtual3	3.65	9	1	2	0	0	30
playerVirtual4	3.32	9	1	2	2	0	30
playerVirtual5	3.32	9	1	2	1	0	30
playerVirtual6	3.65	9	1	2	1	0	30
playerVirtual7	2.99	9	1	2	1	0	30
playerVirtual8	3.32	9	1	2	1	0	30
playerVirtual9	3.32	9	1	2	0	0	30
playerVirtual10	2.99	9	1	2	0	0	30
playerVirtual11	3.32	9	1	2	1	0	30
playerVirtual12	3.32	9	1	2	1	0	30
playerVirtual13	3.65	9	1	2	0	0	30
playerVirtual14	3.65	9	1	2	0	0	30
playerVirtual15	3.98	9	1	2	0	0	30
playerVirtual16	3.65	9	1	2	1	0	30
playerVirtual17	2.99	9	1	2	2	0	30
playerVirtual18	2.66	9	1	2	2	0	30
playerVirtual19	3.32	9	1	2	1	0	30
playerVirtual20	2.99	9	1	2	2	0	30
playerVirtual21	3.65	9	1	2	1	0	30
playerVirtual22	3.32	9	1	2	1	0	30
playerVirtual23	3.65	9	1	2	0	0	30
playerVirtual24	3.65	9	1	2	1	0	30
playerVirtual25	3.32	9	1	2	1	0	30
playerVirtual26	3.65	9	1	2	1	0	30
playerVirtual27	3.32	9	1	2	0	0	30
playerVirtual28	3.65	9	1	2	0	0	30
playerVirtual29	2.66	9	1	2	2	0	30
playerVirtual30	3.98	9	1	2	1	0	30
playerVirtual31	3.65	9	1	2	1	0	30
playerVirtual32	3.32	9	1	2	1	0	30
playerVirtual33	3.65	9	1	2	1	0	30
playerVirtual34	3.98	9	1	2	1	0	30
playerVirtual35	3.32	9	1	2	1	0	30
playerVirtual36	3.32	9	1	2	1	0	30
playerVirtual37	3.32	9	1	2	1	0	30
playerVirtual38	2.66	9	1	2	2	0	30
playerVirtual39	3.98	9	1	2	1	0	30
playerVirtual40	3.98	9	1	2	1	0	30
playerVirtual41	3.98	9	1	2	1	0	30
playerVirtual42	2.66	9	1	2	0	0	30
playerVirtual43	3.32	9	1	2	0	0	30
playerVirtual44	3.32	9	1	2	0	0	30
playerVirtual45	3.32	9	1	2	1	0	30
playerVirtual46	3.32	9	1	2	0	0	30
playerVirtual47	3.65	9	1	2	1	0	30
playerVirtual48	3.32	9	1	2	2	0	30
playerVirtual49	3.65	9	1	2	1	0	30
playerVirtual50	3.65	9	1	2	1	0	30
playerVirtual51	3.65	9	1	2	2	0	30
playerVirtual52	3.32	9	1	2	2	0	30
playerVirtual53	2.99	9	1	2	0	0	30
playerVirtual54	3.32	9	1	2	0	0	30
playerVirtual55	3.32	9	1	2	1	0	30
playerVirtual56	3.32	9	1	2	0	0	30
playerVirtual57	3.98	9	1	2	1	0	30
playerVirtual58	2.99	9	1	2	1	0	30
playerVirtual59	3.65	9	1	2	0	0	30
playerVirtual60	3.32	9	1	2	1	0	30
playerVirtual61	3.32	9	1	2	1	0	30
playerVirtual62	3.65	9	1	2	2	0	30
playerVirtual63	3.65	9	1	2	0	0	30
playerVirtual64	3.32	9	1	2	1	0	30
playerVirtual65	2.66	9	1	2	2	0	30
playerVirtual66	3.32	9	1	2	1	0	30
playerVirtual67	3.65	9	1	2	2	0	30
playerVirtual68	3.32	9	1	2	2	0	30
playerVirtual69	2.99	9	1	2	2	0	30
playerVirtual70	3.65	9	1	2	2	0	30
playerVirtual71	3.32	9	1	2	1	0	30
playerVirtual72	3.65	9	1	2	1	0	30
playerVirtual73	3.32	9	1	2	2	0	30
playerVirtual74	3.65	9	1	2	1	0	30
playerVirtual75	3.65	9	1	2	2	0	30
playerVirtual76	3.65	9	1	2	1	0	30
playerVirtual77	2.99	9	1	2	1	0	30
playerVirtual78	3.32	9	1	2	2	0	30
playerVirtual79	3.32	9	1	2	1	0	30
playerVirtual80	3.32	9	1	2	1	0	30
playerVirtual81	2.99	9	1	2	1	0	30
playerVirtual82	2.66	9	1	2	1	0	30
playerVirtual83	3.65	9	1	2	1	0	30
playerVirtual84	2.99	9	1	2	2	0	30
playerVirtual85	3.32	9	1	2	1	0	30
playerVirtual86	3.32	9	1	2	1	0	30
playerVirtual87	3.32	9	1	2	2	0	30
playerVirtual88	3.65	9	1	2	1	0	30
playerVirtual89	3.32	9	1	2	1	0	30
playerVirtual90	3.65	9	1	2	0	0	30
playerVirtual91	2.99	9	1	3	2	0	30
playerVirtual92	4.98	9	1	3	3	0	30
playerVirtual93	3.32	9	1	3	1	0	30
playerVirtual94	2.99	9	1	3	3	0	30
playerVirtual95	3.32	9	1	2	2	0	30
playerVirtual96	3.32	9	1	3	1	0	30
playerVirtual97	2.99	9	1	2	1	0	30
playerVirtual98	3.65	9	1	2	1	0	30
playerVirtual99	3.32	9	1	2	0	0	30
name	score	history	fairness	accepts	running	rejects	max_instance
playerVirtual0	5.64	11	1	3	3	0	30
playerVirtual1	5.64	11	1	3	1	0	30
playerVirtual2	3.98	10	1	3	2	0	30
playerVirtual3	3.65	10	1	3	1	0	30
playerVirtual4	3.32	10	1	3	3	0	30
playerVirtual5	3.32	10	1	3	2	0	30
playerVirtual6	3.65	10	1	3	2	0	30
playerVirtual7	2.99	10	1	3	2	0	30
playerVirtual8	3.32	10	1	3	2	0	30
playerVirtual9	3.32	10	1	3	1	0	30
playerVirtual10	2.99	10	1	3	1	0	30
playerVirtual11	3.32	10	1	2	0	0	30
playerVirtual12	3.32	10	1	3	2	0	30
playerVirtual13	3.65	10	1	2	0	0	30
playerVirtual14	3.65	10	1	2	0	0	30
playerVirtual15	3.98	10	1	2	0	0	30
playerVirtual16	3.65	10	1	2	1	0	30
playerVirtual17	2.99	10	1	2	2	0	30
playerVirtual18	2.66	10	1	2	2	0	30
playerVirtual19	3.32	10	1	2	0	0	30
playerVirtual20	2.99	10	1	2	2	0	30
playerVirtual21	3.65	10	1	2	1	0	30
playerVirtual22	3.32	10	1	2	1	0	30
playerVirtual23	3.65	10	1	2	0	0	30
playerVirtual24	3.65	10	1	2	1	0	30
playerVirtual25	3.32	10	1	2	1	0	30
playerVirtual26	3.65	10	1	2	1	0	30
playerVirtual27	3.32	10	1	2	0	0	30
playerVirtual28	3.65	10	1	2	0	0	30
playerVirtual29	2.66	10	1	2	2	0	30
playerVirtual30	3.98	10	1	2	1	0	30
playerVirtual31	3.65	10	1	2	1	0	30
playerVirtual32	3.32	10	1	2	1	0	30
playerVirtual33	3.65	10	1	2	1	0	30
playerVirtual34	3.98	10	1	2	1	0	30
playerVirtual35	3.32	10	1	2	1	0	30
playerVirtual36	3.32	10	1	2	1	0	30
playerVirtual37	3.32	10	1	2	1	0	30
playerVirtual38	2.66	10	1	2	2	0	30
playerVirtual39	3.98	10	1	2	1	0	30
playerVirtual40	3.98	10	1	2	1	0	30
playerVirtual41	3.98	10	1	2	1	0	30
playerVirtual42	2.66	10	1	2	0	0	30
playerVirtual43	3.32	10	1	2	0	0	30
playerVirtual44	3.32	10	1	2	0	0	30
playerVirtual45	3.32	10	1	2	1	0	30
playerVirtual46	3.32	10	1	2	0	0	30
playerVirtual47	3.65	10	1	2	1	0	30
playerVirtual48	3.32	10	1	2	2	0	30
playerVirtual49	3.65	10	1	2	1	0	30
playerVirtual50	3.65	10	1	2	1	0	30
playerVirtual51	3.65	10	1	2	2	0	30
playerVirtual52	3.32	10	1	2	2	0	30
playerVirtual53	2.99	10	1	2	0	0	30
playerVirtual54	3.32	10	1	2	0	0	30
playerVirtual55	3.32	10	1	2	1	0	30
playerVirtual56	3.32	10	1	2	0	0	30
playerVirtual57	3.98	10	1	2	1	0	30
playerVirtual58	2.99	10	1	2	1	0	30
playerVirtual59	3.65	10	1	2	0	0	30
playerVirtual60	3.32	10	1	2	1	0	30
playerVirtual61	3.32	10	1	2	1	0	30
playerVirtual62	3.65	10	1	2	1	0	30
playerVirtual63	3.65	10	1	2	0	0	30
playerVirtual64	3.32	10	1	2	1	0	30
playerVirtual65	2.66	10	1	2	2	0	30
playerVirtual66	3.32	10	1	2	1	0	30
playerVirtual67	3.65	10	1	2	1	0	30
playerVirtual68	3.32	10	1	2	2	0	30
playerVirtual69	2.99	10	1	2	2	0	30
playerVirtual70	3.65	10	1	2	1	0	30
playerVirtual71	3.32	10	1	2	0	0	30
playerVirtual72	3.65	10	1	2	1	0	30
playerVirtual73	3.32	10	1	2	1	0	30
playerVirtual74	3.65	10	1	2	0	0	30
playerVirtual75	3.65	10	1	2	2	0	30
playerVirtual76	3.65	10	1	2	1	0	30
playerVirtual77	2.99	10	1	2	1	0	30
playerVirtual78	3.32	10	1	2	2	0	30
playerVirtual79	3.32	10	1	2	1	0	30
playerVirtual80	3.32	10	1	2	1	0	30
playerVirtual81	2.99	10	1	2	1	0	30
playerVirtual82	2.66	10	1	2	1	0	30
playerVirtual83	3.65	10	1	2	0	0	30
playerVirtual84	2.99	10	1	2	2	0	30
playerVirtual85	3.32	10	1	2	1	0	30
playerVirtual86	3.32	10	1	2	1	0	30
playerVirtual87	3.32	10	1	2	2	0	30
playerVirtual88	3.65	10	1	2	1	0	30
playerVirtual89	3.32	10	1	2	1	0	30
playerVirtual90	3.65	10	1	2	0	0	30
playerVirtual91	4.98	10	1	3	1	0	30
playerVirtual92	4.98	10	1	3	3	0	30
playerVirtual93	5.31	11	1	3	1	0	30
playerVirtual94	4.98	10	1	3	3	0	30
playerVirtual95	3.32	10	1	2	2	0	30
playerVirtual96	5.31	11	1	3	1	0	30
playerVirtual97	2.99	10	1	2	1	0	30
playerVirtual98	3.65	10	1	2	1	0	30
playerVirtual99	3.32	10	1	2	0	0	30
name	score	history	fairness	accepts	running	rejects	max_instance
playerVirtual0	5.64	12	1	3	3	0	30
playerVirtual1	5.64	12	1	3	1	0	30
playerVirtual2	5.97	12	1	3	2	0	30
playerVirtual3	5.31	12	1	3	1	0	30
playerVirtual4	5.31	12	1	3	3	0	30
playerVirtual5	5.31	12	1	3	2	0	30
playerVirtual6	5.31	12	1	3	2	0	30
playerVirtual7	4.98	11	1	3	2	0	30
playerVirtual8	4.98	11	1	3	2	0	30
playerVirtual9	5.31	12	1	3	0	0	30
playerVirtual10	4.98	11	1	3	1	0	30
playerVirtual11	3.32	11	1	3	1	0	30
playerVirtual12	4.65	11	1	3	2	0	30
playerVirtual13	3.65	11	1	3	1	0	30
playerVirtual14	3.65	11	1	3	1	0	30
playerVirtual15	3.98	11	1	3	1	0	30
playerVirtual16	3.65	11	1	3	2	0	30
playerVirtual17	2.99	11	1	3	2	0	30
playerVirtual18	2.66	11	1	3	2	0	30
playerVirtual19	3.32	11	1	3	1	0	30
playerVirtual20	2.99	11	1	3	3	0	30
playerVirtual21	3.65	11	1	3	2	0	30
playerVirtual22	3.32	11	1	2	1	0	30
playerVirtual23	3.65	11	1	2	0	0	30
playerVirtual24	3.65	11	1	2	1	0	30
playerVirtual25	3.32	11	1	2	1	0	30
playerVirtual26	3.65	11	1	2	1	0	30
playerVirtual27	3.32	11	1	2	0	0	30
playerVirtual28	3.65	11	1	2	0	0	30
playerVirtual29	2.66	11	1	2	2	0	30
playerVirtual30	3.98	11	1	2	1	0	30
playerVirtual31	3.65	11	1	2	1	0	30
playerVirtual32	3.32	11	1	2	1	0	30
playerVirtual33	3.65	11	1	2	1	0	30
playerVirtual34	3.98	11	1	2	1	0	30
playerVirtual35	3.32	11	1	2	1	0	30
playerVirtual36	3.32	11	1	2	0	0	30
playerVirtual37	3.32	11	1	2	1	0	30
playerVirtual38	2.66	11	1	2	2	0	30
playerVirtual39	3.98	11	1	2	1	0	30
playerVirtual40	3.98	11	1	2	1	0	30
playerVirtual41	3.98	11	1	2	1	0	30
playerVirtual42	2.66	11	1	2	0	0	30
playerVirtual43	3.32	11	1	2	0	0	30
playerVirtual44	3.32	11	1	2	0	0	30
playerVirtual45	3.32	11	1	2	1	0	30
playerVirtual46	3.32	11	1	2	0	0	30
playerVirtual47	3.65	11	1	2	1	0	30
playerVirtual48	3.32	11	1	2	2	0	30
playerVirtual49	3.65	11	1	2	1	0	30
playerVirtual50	3.65	11	1	2	1	0	30
playerVirtual51	3.65	11	1	2	2	0	30
playerVirtual52	3.32	11	1	2	2	0	30
playerVirtual53	2.99	11	1	2	0	0	30
playerVirtual54	3.32	11	1	2	0	0	30
playerVirtual55	3.32	11	1	2	1	0	30
playerVirtual56	3.32	11	1	2	0	0	30
playerVirtual57	3.98	11	1	2	1	0	30
playerVirtual58	2.99	11	1	2	1	0	30
